,company,product_name,rating,category,country,county
1579,NV Fromunion-Kaasmakerij Passendale  Website,POSTEL RESERVE,SUPER GOLD,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Belgium,
1580,azienda agricola fior di montalcino,Riserva di Raimondo,BRONZE,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Italy,
1581,Fattoria della Piana SOC Agricola  Website,PECORINO REGGINO,GOLD,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Italy,
1582,Royal FrieslandCampina  Website,Lutjewinkel1916 Intens&Royaal,GOLD,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Netherlands,
1583,Prados De Melgaço  Website,Queijo Amanteigado de Cabra,BRONZE,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Portugal,
1584,Quesos Navalmoral S.A.  Website,"Fruity Blend cheese ""CAMPOS DE TOLEDO""",BRONZE,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,
1585,Colemasa  Website,Campos de Luna Semicurado,BRONZE,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,
1586,Formatges Mas el Garet  Website,El Torrat,BRONZE,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,
1587,"Quesería Artesanal ""Las RRR""  Website",Queso de cabra curado,SILVER,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,
1588,Urnäscher Milchspezialitäten AG  Website,Urnäscher Berggouda rezent,BRONZE,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,
1589,Emmi Group  Website,Caramello,SILVER,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,
1590,Urnäscher Milchspezialitäten AG  Website,Urnäscher Berggouda mild,SILVER,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,
1591,Walo von Mühlenen Ltd  Website,L'Antoine de Fribourg  View  Stockists,SUPER GOLD,5509 - New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,
1592,Capril do Bosque  Website,Dolce Bosco,BRONZE,5510 - New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Brazil,
1593,Quesera del Cares S. L.,Azul Marino,BRONZE,5510 - New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Spain,
1594,Gaztandegi Dorrea S.A.  Website,UDABE LATXA URDINA,SILVER,5510 - New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Spain,
1595,Quesería Asiegu Ecológica,Queso Cabrales d´Asiegu Ecológico  View  Stockists,SILVER,5510 - New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Spain,
1596,Sheridans Cheesemongers  Website,Drunken Saint,GOLD,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Ireland,
1597,Lavialattea SRL t/a Caseificio Lavialattea  Website,Nòter de Bérghem,SILVER,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Italy,
1598,DeJong Cheese  Website,Alphenaer Ripened Goats Cheese Truffle  View  Stockists,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Netherlands,
1599,Santiago & Santiago SA  Website,Queijo Três Igrejas Pimenta da Terra,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Portugal,
1600,Queso Rey Silo  Website,Maximo del Rey Silo afinado con Magaya de Sidra,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1601,QUESOS ROCINANTE S.L.  Website,Oveja con Ajo Negro - Sheep with Black Garlic,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1602,"Quesería Artesanal ""Las RRR""  Website",Queso Reino Chippotel,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1603,Quesos La Rueda  Website,Caramelo,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1604,"Grupo Quesos Canal, S.L.  Website",CANAL ESPECIAL LECHE CRUDA  View  Stockists,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1605,Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Cheese  Website,PASTEURIZED AGED SHEEP MILK CHEESE WITH JALAPEÑO,SILVER,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1606,"Quesería Artesanal ""Las RRR""  Website",Queso de cabra a la Sangría,SILVER,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1607,Rueda Cheesemonger  Website,RUEDA CHEESEMONGER ESPIRULINA,SILVER,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,
1608,Urnäscher Milchspezialitäten AG  Website,Urnäscher Ginkäse,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Switzerland,
1609,Cryer & Stott Cheesemongers (Allerton Bywater)  Website,Sheffield Forge,BRONZE,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,United Kingdom,West Yorkshire
1610,Sartori Company,Sartori Reserve Garlic & Herb BellaVitano,SILVER,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,USA,
1611,Beehive Cheese Company,Queen Bee Porcini,SUPER GOLD,5511 - New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,USA,
1612,"La Campesinita , S.L  Website",Queso Tierno El Zarzal,BRONZE,5512 - All other new cheeses. Open to any new cheese first marketed after 01/12/20,Spain,
1613,Walo von Mühlenen Ltd  Website,L'Antoine de Fribourg  View  Stockists,SILVER,5512 - All other new cheeses. Open to any new cheese first marketed after 01/12/20,Switzerland,
1614,Vorarlberg Milch eGen  Website,Ländle Weinkäse,BRONZE,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Austria,
1615,Vorarlberg Milch eGen  Website,Ländle Mostkäse,SILVER,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Austria,
1616,Almenland Stollenkaese GmbH  Website,Teichalmer ripened 9 months,GOLD,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Austria,
1617,EQF El Queso Francés S.A.  Website,Andean Blue Mondel,BRONZE,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Ecuador,
1618,Elite Imports Ltd  Website,Montagnolo Affine  View  Stockists,SILVER,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Germany,
1619,Latterie Vicentine - Cheeseitaly  Website,Asiago Fresco 7 Malghe,BRONZE,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,
1620,Caseificio Il Fiorino Srl  Website,RISERVA DEL FONDATORE,SILVER,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,
1621,Consorzio Gourm.it  Website,Asiago Stagionato DOP stravecchio - Caseificio San Rocco,SILVER,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,
1622,Caseificio Il Fiorino Srl  Website,PECORINO TOSCANO DOP STAGIONATO,GOLD,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,
1623,Caseificio Il Fiorino Srl  Website,CACIO DI VENERE,GOLD,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,
1624,Santiago & Santiago SA  Website,Queijo Três Igrejas Cura Prolongada,BRONZE,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Portugal,
1625,"QUESOS SUBAIDA, S.L.  Website",CURADO SUBAIDA,BRONZE,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,
1626,Quesos El Bosqueño SL  Website,QUESO EL BOSQUEÑO DE OVEJA CURADO EN ACEITE DE OLIVA,SILVER,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,
1627,Queso Payoyo S.L.  Website,PAYOYO CABRA-OVEJA CURADO,GOLD,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,
1628,Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Cheese  Website,PASTEURIZED AGED SHEEP MILK CHEESE AGED IN ROSEMARY,GOLD,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,
1629,Lacteos Romero Pelaez SI (Quesos Y Besos)  Website,OLAVIDIA,SUPER GOLD,5514 - Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,
1630,GREEK FAMILY FARM S.A.  Website,GREEK FETA PDO,BRONZE,5515 - Feta plain without oil or additives,Greece,
1631,Kourellas S.A.  Website,Kourellas Says Traditional Greek Feta P.D.O. cheese from sheep and goat milk,BRONZE,5515 - Feta plain without oil or additives,Greece,
1632,Menikio  Website,Organic Feta PDO,SUPER GOLD,5515 - Feta plain without oil or additives,Greece,
1633,"Cheese Professional Association, Japan  Website",Little ISLAND tyrί,GOLD,5516 - Feta plain in oil or with additives,Japan,
1634,MALKO GmbH  Website,Felsen-Taler,SUPER GOLD,5518 - Any cheese that cannot be placed in any other class,Austria,
1635,Andre Juustufarm OÜ  Website,Andre Salute Me-3,BRONZE,5518 - Any cheese that cannot be placed in any other class,Estonia,
1636,Prolactine France  Website,Grosse Tomme de brebis Cave Rousseau,SILVER,5518 - Any cheese that cannot be placed in any other class,France,
1637,Consorzio Gourm.it  Website,Stracchino cremoso - Caseificio San Rocco,BRONZE,5518 - Any cheese that cannot be placed in any other class,Italy,
1638,Latteria di Soligo,Grotta del Caglieron,SILVER,5518 - Any cheese that cannot be placed in any other class,Italy,
1639,Caseificio Sepertino Snc  Website,Toma al tartufo Sepertino,SILVER,5518 - Any cheese that cannot be placed in any other class,Italy,
1640,Latteria di Soligo,Soligo Oro,GOLD,5518 - Any cheese that cannot be placed in any other class,Italy,
1641,Latterie Vicentine Sca - Cheeseitaly  Website,Brenta selezione oro,GOLD,5518 - Any cheese that cannot be placed in any other class,Italy,
1642,Latterie Vicentine - Cheeseitaly  Website,Brenta selezione oro,GOLD,5518 - Any cheese that cannot be placed in any other class,Italy,
1643,Caseificio Sepertino Snc  Website,Formaggio Testun Sepertino al Barolo DOCG,SUPER GOLD,5518 - Any cheese that cannot be placed in any other class,Italy,
1644,QUESERIA LAURUS,QUESO RESERVA (EXTRA MATURED CHEESE),BRONZE,5518 - Any cheese that cannot be placed in any other class,Spain,
1645,Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Cheese  Website,PASTEURIZED AGED SHEEP MILK CHEESE AGED IN LARD,BRONZE,5518 - Any cheese that cannot be placed in any other class,Spain,
1646,QUESOS LOMO GALLEGO SLU,QUESO CURADO AÑEJO LOMO GALLEGO  View  Stockists,SILVER,5518 - Any cheese that cannot be placed in any other class,Spain,
1647,AGROVALDES S.C.A.L.  Website,QUESO FUSION DE SIDRA REBOLLIN,SILVER,5518 - Any cheese that cannot be placed in any other class,Spain,
1648,Lácteas García-Baquero SA  Website,Gran Reserva 5 lanzas al Pedro Ximénez,GOLD,5518 - Any cheese that cannot be placed in any other class,Spain,
1649,Jürss Mejeri AB  Website,Granbarksost,BRONZE,5518 - Any cheese that cannot be placed in any other class,Sweden,
1650,Urnäscher Milchspezialitäten AG  Website,Urnäscher Holzfasskäse,SILVER,5518 - Any cheese that cannot be placed in any other class,Switzerland,
1651,Blackwoods Cheese Company  Website,Graceburn  View  Stockists,BRONZE,5518 - Any cheese that cannot be placed in any other class,United Kingdom,Kent
1652,Royal FrieslandCampina  Website,Milner 30+ extra matured,BRONZE,5601 - Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,
1653,Royal FrieslandCampina  Website,Holland Master Cantenaar,SILVER,5601 - Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,
1654,Royal FrieslandCampina  Website,Milner 30+ old,GOLD,5601 - Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,
1655,Royal FrieslandCampina  Website,Lutjewinkel1916 Lekker&Licht,GOLD,5601 - Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,
1656,GALMESANO SL  Website,GALMESAN,SILVER,5601 - Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Spain,
1657,Käserei Flüeler,Parmino grand cru  View  Stockists,BRONZE,5601 - Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Switzerland,
1658,Laticínios São João  Website,Requeijão Cremoso,BRONZE,5603 - Processed cheese or processed cheese spread plain,Brazil,
1659,FROMAGERIE POITREY,CANCOILLOTTE,GOLD,5603 - Processed cheese or processed cheese spread plain,France,
1660,Caseificio di Marola Sas - Cheeseitaly  Website,Crema di Parmigiano Reggiano,BRONZE,5603 - Processed cheese or processed cheese spread plain,Italy,
1661,Caseificio Dismano - CheeseItaly  Website,Cremino del Dismano,BRONZE,5603 - Processed cheese or processed cheese spread plain,Italy,
1662,Westland Kaasexport BV  Website,Old Amsterdam Crème,SILVER,5603 - Processed cheese or processed cheese spread plain,Netherlands,
1663,"QUESOS LA CASOTA, S.L.  Website",CREMA CON QUESO MANCHEGO LA CASOTA,SILVER,5603 - Processed cheese or processed cheese spread plain,Spain,
1664,"Bostibaieta, sc",IRURI GAZTA KREMA,GOLD,5603 - Processed cheese or processed cheese spread plain,Spain,
1665,"Quesería Lafuente, S. A. U.  Website",Crema de Queso Camembert / Camembert Cream Cheese,SUPER GOLD,5603 - Processed cheese or processed cheese spread plain,Spain,
1666,casArrigoni Srl  Website,Roccolino Mediterraneo,SILVER,5604 - Processed cheese or processed cheese spread with additives,Italy,
1667,Quesos Bolaños  Website,ALMOGROTE BOLAÑOS ROJO,BRONZE,5604 - Processed cheese or processed cheese spread with additives,Spain,
1668,"Quesería Lafuente, S. A. U.  Website",Crema de Queso Brie Trufa / Brie Cream Cheese with Truffle,BRONZE,5604 - Processed cheese or processed cheese spread with additives,Spain,
1669,Rogue Creamery  Website,Rogue's Mary Cheddar Cheese,BRONZE,5605 - Hard pressed or repressed Cheddar with savoury additives,USA,
1670,Beecher's Handmade Cheese  Website,Marco Polo Reserve,GOLD,5605 - Hard pressed or repressed Cheddar with savoury additives,USA,
1671,Beehive Cheese Company,Red Butte Hatch Chile,GOLD,5605 - Hard pressed or repressed Cheddar with savoury additives,USA,
1672,Obersteirische Molkerei eGen  Website,Bockshornkleekäse,BRONZE,5606 - Other hard pressed or repressed cheese with savoury additives,Austria,
1673,Andre Juustufarm OÜ  Website,Andre Juniper,BRONZE,5606 - Other hard pressed or repressed cheese with savoury additives,Estonia,
1674,Romagna Terre  Website,PECORINO AL TARTUFO STRIATO,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Italy,
1675,Romagna Terre  Website,PECORINO AL TARTUFO,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Italy,
1676,"Cheese Professional Association, Japan  Website",Niseko KAEDE×Tsukiura wine  View  Stockists,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Japan,
1677,Treur Kaas  Website,Daniel's Selection Organic Cheese Nutmix,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Netherlands,
1678,Treur Kaas  Website,Daniel's Selection Organic Cheese Green Pesto,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Netherlands,
1679,"QUESOS LA CASOTA, S.L.  Website",LA CASOTA DE ARAQUE MANTECA,BRONZE,5606 - Other hard pressed or repressed cheese with savoury additives,Spain,
1680,Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Cheese  Website,PASTEURIZED AGED SHEEP MILK CHEESE WITH BLACK GARLIC,BRONZE,5606 - Other hard pressed or repressed cheese with savoury additives,Spain,
1681,Quesería Jaramera (Quesopia S.L.)  Website,Mentiroso,BRONZE,5606 - Other hard pressed or repressed cheese with savoury additives,Spain,
1682,"QUESOS LA CASOTA, S.L.  Website",LA CASOTA DE ARAQUE ROMERO,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Spain,
1683,Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Cheese  Website,PASTEURIZED AGED SHEEP MILK CHEESE WITH BLACK TRUFFLE,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Spain,
1684,"Tano Litera, S.L.  Website",TANET,SILVER,5606 - Other hard pressed or repressed cheese with savoury additives,Spain,
